medal_date,medal_type,medal_code,name,gender,country_code,country,country_long,nationality_code,nationality,nationality_long,team,team_gender,discipline,event,event_type,url_event,birth_date,code_athlete,code_team,is_medallist
06-08-2024,Silver Medal,2,TURNBULL Hamish,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Cycling Track,Men's Team Sprint,TEAM,/en/paris-2024/results/cycling-track/men-s-team-sprint/fnl---------,13-07-1999,1912568,CTRMSPRTEAM3GBR01,TRUE
06-08-2024,Silver Medal,2,LOWE Ed,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Cycling Track,Men's Team Sprint,TEAM,/en/paris-2024/results/cycling-track/men-s-team-sprint/fnl---------,24-08-2003,1912536,CTRMSPRTEAM3GBR01,TRUE
06-08-2024,Silver Medal,2,TRUMAN Joseph,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Cycling Track,Men's Team Sprint,TEAM,/en/paris-2024/results/cycling-track/men-s-team-sprint/fnl---------,14-02-1997,1912567,CTRMSPRTEAM3GBR01,FALSE
06-08-2024,Bronze Medal,3,GLAETZER Matthew,Male,AUS,Australia,Australia,AUS,Australia,Australia,Australia,M,Cycling Track,Men's Team Sprint,TEAM,/en/paris-2024/results/cycling-track/men-s-team-sprint/fnl---------,24-08-1992,1940262,CTRMSPRTEAM3AUS01,TRUE
06-08-2024,Bronze Medal,3,RICHARDSON Matthew,Male,AUS,Australia,Australia,AUS,Australia,Australia,Australia,M,Cycling Track,Men's Team Sprint,TEAM,/en/paris-2024/results/cycling-track/men-s-team-sprint/fnl---------,17-04-1999,1940263,CTRMSPRTEAM3AUS01,TRUE
06-08-2024,Bronze Medal,3,HOFFMAN Leigh,Male,AUS,Australia,Australia,AUS,Australia,Australia,Australia,M,Cycling Track,Men's Team Sprint,TEAM,/en/paris-2024/results/cycling-track/men-s-team-sprint/fnl---------,11-06-2000,1940260,CTRMSPRTEAM3AUS01,TRUE
06-08-2024,Bronze Medal,3,CORNISH Thomas,Male,AUS,Australia,Australia,AUS,Australia,Australia,Australia,M,Cycling Track,Men's Team Sprint,TEAM,/en/paris-2024/results/cycling-track/men-s-team-sprint/fnl---------,15-02-2000,1940267,CTRMSPRTEAM3AUS01,FALSE
07-08-2024,Gold Medal,1,CHANG Hao,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,28-04-1997,1908847,SWAWTEAM8---CHN01,TRUE
07-08-2024,Gold Medal,1,FENG Yu,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,30-09-1999,1908846,SWAWTEAM8---CHN01,TRUE
07-08-2024,Gold Medal,1,WANG Qianyi,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,16-01-1997,1908853,SWAWTEAM8---CHN01,TRUE
07-08-2024,Gold Medal,1,WANG Ciyue,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,14-11-1999,1908850,SWAWTEAM8---CHN01,TRUE
07-08-2024,Gold Medal,1,WANG Liuyi,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,16-01-1997,1908852,SWAWTEAM8---CHN01,TRUE
07-08-2024,Gold Medal,1,XIANG Binxuan,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,16-11-2001,1908855,SWAWTEAM8---CHN01,TRUE
07-08-2024,Gold Medal,1,XIAO Yanning,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,23-02-1998,1908854,SWAWTEAM8---CHN01,TRUE
07-08-2024,Gold Medal,1,ZHANG Yayi,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,06-05-1997,1908851,SWAWTEAM8---CHN01,TRUE
07-08-2024,Gold Medal,1,CHENG Wentao,Female,CHN,China,People's Republic of China,CHN,China,People's Republic of China,People's Republic of China,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,18-05-1998,1908848,SWAWTEAM8---CHN01,FALSE
07-08-2024,Silver Medal,2,ALVAREZ Anita,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,02-12-1996,1943038,SWAWTEAM8---USA01,TRUE
07-08-2024,Silver Medal,2,CZARKOWSKI Jaime,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,05-12-2003,1943040,SWAWTEAM8---USA01,TRUE
07-08-2024,Silver Medal,2,FIELD Megumi,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,15-10-2005,1943042,SWAWTEAM8---USA01,TRUE
07-08-2024,Silver Medal,2,HUNTER Keana,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,04-03-2004,1943043,SWAWTEAM8---USA01,TRUE
07-08-2024,Silver Medal,2,KWON Audrey,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,16-06-2006,1943044,SWAWTEAM8---USA01,TRUE
07-08-2024,Silver Medal,2,LUU Jacklyn,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,30-04-1999,1943046,SWAWTEAM8---USA01,TRUE
07-08-2024,Silver Medal,2,RAMIREZ Daniella,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,06-10-2001,1943048,SWAWTEAM8---USA01,TRUE
07-08-2024,Silver Medal,2,REMATI Ruby,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,14-08-2002,1943049,SWAWTEAM8---USA01,TRUE
07-08-2024,Silver Medal,2,LIU Calista,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,18-12-2005,1943045,SWAWTEAM8---USA01,FALSE
07-08-2024,Bronze Medal,3,TIO CASAS Iris,Female,ESP,Spain,Spain,ESP,Spain,Spain,Spain,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,02-11-2002,1954818,SWAWTEAM8---ESP01,TRUE
07-08-2024,Bronze Medal,3,OZHOGINA OZHOGIN Alisa,Female,ESP,Spain,Spain,ESP,Spain,Spain,Spain,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,31-10-2000,1954815,SWAWTEAM8---ESP01,TRUE
07-08-2024,Bronze Medal,3,MAS PUJADAS Meritxell,Female,ESP,Spain,Spain,ESP,Spain,Spain,Spain,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,25-12-1994,1954814,SWAWTEAM8---ESP01,TRUE
07-08-2024,Bronze Medal,3,TOLEDANO LAUT Blanca,Female,ESP,Spain,Spain,ESP,Spain,Spain,Spain,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,03-11-2000,1954819,SWAWTEAM8---ESP01,TRUE
07-08-2024,Bronze Medal,3,RAMIREZ IBANEZ Paula,Female,ESP,Spain,Spain,ESP,Spain,Spain,Spain,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,23-04-1996,1954816,SWAWTEAM8---ESP01,TRUE
07-08-2024,Bronze Medal,3,LLUIS VALETTE Lilou,Female,ESP,Spain,Spain,ESP,Spain,Spain,Spain,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,28-07-2006,1954813,SWAWTEAM8---ESP01,TRUE
07-08-2024,Bronze Medal,3,GARCIA POLO Marina,Female,ESP,Spain,Spain,ESP,Spain,Spain,Spain,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,05-12-2004,1954811,SWAWTEAM8---ESP01,TRUE
07-08-2024,Bronze Medal,3,FERRE GASET Txell,Female,ESP,Spain,Spain,ESP,Spain,Spain,Spain,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,10-11-2006,1954809,SWAWTEAM8---ESP01,TRUE
07-08-2024,Bronze Medal,3,SALDANA LOPEZ Sara,Female,ESP,Spain,Spain,ESP,Spain,Spain,Spain,O,Artistic Swimming,Team,TEAM,/en/paris-2024/results/artistic-swimming/team/fnl-000100--,25-07-2000,1954817,SWAWTEAM8---ESP01,FALSE
07-08-2024,Gold Medal,1,MARTIN Alvaro,Male,ESP,Spain,Spain,ESP,Spain,Spain,MARTIN A / PEREZ M,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,/en/paris-2024/results/athletics/marathon-race-walk-relay-mixed/fnl-000100--,18-06-1994,1904165,ATHX42KWALKTESP02,TRUE
07-08-2024,Gold Medal,1,PEREZ Maria,Female,ESP,Spain,Spain,ESP,Spain,Spain,MARTIN A / PEREZ M,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,/en/paris-2024/results/athletics/marathon-race-walk-relay-mixed/fnl-000100--,29-04-1996,1905369,ATHX42KWALKTESP02,TRUE
07-08-2024,Silver Medal,2,PINTADO Brian Daniel,Male,ECU,Ecuador,Ecuador,ECU,Ecuador,Ecuador,PINTADO BD / MOREJON G,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,/en/paris-2024/results/athletics/marathon-race-walk-relay-mixed/fnl-000100--,29-07-1995,1929767,ATHX42KWALKTECU01,TRUE
07-08-2024,Silver Medal,2,MOREJON Glenda,Female,ECU,Ecuador,Ecuador,ECU,Ecuador,Ecuador,PINTADO BD / MOREJON G,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,/en/paris-2024/results/athletics/marathon-race-walk-relay-mixed/fnl-000100--,30-05-2000,1930407,ATHX42KWALKTECU01,TRUE
07-08-2024,Bronze Medal,3,COWLEY Rhydian,Male,AUS,Australia,Australia,AUS,Australia,Australia,COWLEY R / MONTAG J,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,/en/paris-2024/results/athletics/marathon-race-walk-relay-mixed/fnl-000100--,04-01-1991,1939848,ATHX42KWALKTAUS01,TRUE
07-08-2024,Bronze Medal,3,MONTAG Jemima,Female,AUS,Australia,Australia,AUS,Australia,Australia,COWLEY R / MONTAG J,X,Athletics,Marathon Race Walk Relay Mixed,TEAM,/en/paris-2024/results/athletics/marathon-race-walk-relay-mixed/fnl-000100--,15-02-1998,1939791,ATHX42KWALKTAUS01,TRUE
07-08-2024,Gold Medal,1,BLEDDYN Oliver,Male,AUS,Australia,Australia,AUS,Australia,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,27-01-2002,1940264,CTRMPURTEAM4AUS01,TRUE
07-08-2024,Gold Medal,1,O'BRIEN Kelland,Male,AUS,Australia,Australia,AUS,Australia,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,22-05-1998,1940258,CTRMPURTEAM4AUS01,TRUE
07-08-2024,Gold Medal,1,WELSFORD Sam,Male,AUS,Australia,Australia,AUS,Australia,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,19-01-1996,1940265,CTRMPURTEAM4AUS01,TRUE
07-08-2024,Gold Medal,1,LEAHY Conor,Male,AUS,Australia,Australia,AUS,Australia,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,16-04-1999,1940253,CTRMPURTEAM4AUS01,TRUE
07-08-2024,Gold Medal,1,MORIARTY James,Male,AUS,Australia,Australia,AUS,Australia,Australia,Australia,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,07-06-2001,1940256,CTRMPURTEAM4AUS01,FALSE
07-08-2024,Silver Medal,2,VERNON Ethan,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,26-08-2000,1912571,CTRMPURTEAM4GBR01,TRUE
07-08-2024,Silver Medal,2,WOOD Oliver,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,26-11-1995,1912575,CTRMPURTEAM4GBR01,TRUE
07-08-2024,Silver Medal,2,BIGHAM Daniel,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,02-10-1991,1912510,CTRMPURTEAM4GBR01,TRUE
07-08-2024,Silver Medal,2,TANFIELD Charlie,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,17-11-1996,1912560,CTRMPURTEAM4GBR01,TRUE
07-08-2024,Silver Medal,2,HAYTER Ethan,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,18-09-1998,1957081,CTRMPURTEAM4GBR01,TRUE
07-08-2024,Silver Medal,2,STEWART Mark,Male,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,25-08-1995,1912557,CTRMPURTEAM4GBR01,FALSE
07-08-2024,Bronze Medal,3,CONSONNI Simone,Male,ITA,Italy,Italy,ITA,Italy,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,12-09-1994,1923518,CTRMPURTEAM4ITA01,TRUE
07-08-2024,Bronze Medal,3,GANNA Filippo,Male,ITA,Italy,Italy,ITA,Italy,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,25-07-1996,1923520,CTRMPURTEAM4ITA01,TRUE
07-08-2024,Bronze Medal,3,LAMON Francesco,Male,ITA,Italy,Italy,ITA,Italy,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,05-02-1994,1923517,CTRMPURTEAM4ITA01,TRUE
07-08-2024,Bronze Medal,3,MILAN Jonathan,Male,ITA,Italy,Italy,ITA,Italy,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,01-10-2000,1923529,CTRMPURTEAM4ITA01,TRUE
07-08-2024,Bronze Medal,3,MORO Manlio,Male,ITA,Italy,Italy,ITA,Italy,Italy,Italy,M,Cycling Track,Men's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/men-s-team-pursuit/fnl---------,17-03-2002,1923521,CTRMPURTEAM4ITA01,FALSE
07-08-2024,Gold Medal,1,CUMMINS Olivia,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,06-08-2003,1955077,CTRWPURTEAM4USA01,FALSE
07-08-2024,Gold Medal,1,EHRLICH Emily,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,25-12-1993,1955080,CTRWPURTEAM4USA01,FALSE
07-08-2024,Gold Medal,1,FAULKNER Kristen,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,18-12-1992,1955081,CTRWPURTEAM4USA01,TRUE
07-08-2024,Gold Medal,1,VALENTE Jennifer,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,24-12-1994,1955106,CTRWPURTEAM4USA01,TRUE
07-08-2024,Gold Medal,1,WILLIAMS Lily,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,24-06-1994,1955108,CTRWPURTEAM4USA01,TRUE
07-08-2024,Gold Medal,1,DYGERT Chloe,Female,USA,United States,United States of America,USA,United States,United States of America,United States of America,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,01-01-1997,1955079,CTRWPURTEAM4USA01,TRUE
07-08-2024,Silver Medal,2,BOTHA Bryony,Female,NZL,New Zealand,New Zealand,NZL,New Zealand,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,04-11-1997,1945056,CTRWPURTEAM4NZL01,TRUE
07-08-2024,Silver Medal,2,WOLLASTON Ally,Female,NZL,New Zealand,New Zealand,NZL,New Zealand,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,04-01-2001,1945080,CTRWPURTEAM4NZL01,TRUE
07-08-2024,Silver Medal,2,SHEARMAN Emily,Female,NZL,New Zealand,New Zealand,NZL,New Zealand,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,23-02-1999,1945081,CTRWPURTEAM4NZL01,FALSE
07-08-2024,Silver Medal,2,SHIELDS Nicole,Female,NZL,New Zealand,New Zealand,NZL,New Zealand,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,09-09-1999,1945061,CTRWPURTEAM4NZL01,TRUE
07-08-2024,Silver Medal,2,DONNELLY Samantha,Female,NZL,New Zealand,New Zealand,NZL,New Zealand,New Zealand,New Zealand,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,13-12-2001,1945066,CTRWPURTEAM4NZL01,TRUE
07-08-2024,Bronze Medal,3,EVANS Neah,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,01-08-1990,1912519,CTRWPURTEAM4GBR01,FALSE
07-08-2024,Bronze Medal,3,BARKER Elinor,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,07-09-1994,1912507,CTRWPURTEAM4GBR01,TRUE
07-08-2024,Bronze Medal,3,KNIGHT Josie,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,29-03-1997,1912532,CTRWPURTEAM4GBR01,TRUE
07-08-2024,Bronze Medal,3,MORRIS Anna,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,13-06-1995,1912538,CTRWPURTEAM4GBR01,TRUE
07-08-2024,Bronze Medal,3,ROBERTS Jessica,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,11-04-1999,1957083,CTRWPURTEAM4GBR01,TRUE
07-08-2024,Bronze Medal,3,BARKER Megan,Female,GBR,Great Britain,Great Britain,GBR,Great Britain,Great Britain,Great Britain,W,Cycling Track,Women's Team Pursuit,TEAM,/en/paris-2024/results/cycling-track/women-s-team-pursuit/fnl---------,15-08-1997,1912508,CTRWPURTEAM4GBR01,FALSE
08-08-2024,Gold Medal,1,LIU Hao,Male,CHN,China,People's Republic of China,CHN,China,People's Republic of China,LIU Hao / JI Bowen,M,Canoe Sprint,Men's Canoe Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/fnl---------,06-09-1993,1927393,CSPMC2-500M-CHN01,TRUE
08-08-2024,Gold Medal,1,JI Bowen,Male,CHN,China,People's Republic of China,CHN,China,People's Republic of China,LIU Hao / JI Bowen,M,Canoe Sprint,Men's Canoe Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/fnl---------,22-02-2002,1927392,CSPMC2-500M-CHN01,TRUE
08-08-2024,Silver Medal,2,CASADEI Gabriele,Male,ITA,Italy,Italy,ITA,Italy,Italy,CASADEI Gabriele / TACCHINI Carlo,M,Canoe Sprint,Men's Canoe Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/fnl---------,10-08-2002,1548871,CSPMC2-500M-ITA01,TRUE
08-08-2024,Silver Medal,2,TACCHINI Carlo,Male,ITA,Italy,Italy,ITA,Italy,Italy,CASADEI Gabriele / TACCHINI Carlo,M,Canoe Sprint,Men's Canoe Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/fnl---------,25-01-1995,1548868,CSPMC2-500M-ITA01,TRUE
08-08-2024,Bronze Medal,3,MORENO Joan Antoni,Male,ESP,Spain,Spain,ESP,Spain,Spain,MORENO Joan Antoni / DOMINGUEZ Diego,M,Canoe Sprint,Men's Canoe Double 500m,COUP,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/fnl---------,04-04-2000,1954023,CSPMC2-500M-ESP01,TRUE
